日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260719,函館,12,3,4,ホウオウヘッセン,1,202607190201121204,330,170,950,1600,2320,1890,8480
260719,函館,12,1,1,ザカリナン,2,202607190201121201,(10.7),260,950,1600,2320,1890,8480
260719,函館,12,3,3,マグネシアブリック,3,202607190201121203,(5.1),180,,,,1890,8480
260719,函館,12,6,9,シャインズオンユー,4,202607190201121209,(35.7),,,,,,
260719,函館,12,2,2,コモンスナイプ,5,202607190201121202,(7.4),,,,,,
260719,函館,12,5,7,ミスターバッドガイ,6,202607190201121207,(12.6),,,,,,
260719,函館,12,4,5,ロードクラシコ,7,202607190201121205,(3.6),,,,,,
260719,函館,12,5,8,ロードヴェルテクス,8,202607190201121208,(62.4),,,,,,
260719,函館,12,8,13,アヤサンジョリーン,9,202607190201121213,(92.8),,,,,,
260719,函館,12,8,14,ルクスアドラー,10,202607190201121214,(33.0),,,,,,
260719,函館,12,6,10,マイオウンウェイ,11,202607190201121210,(186.3),,,,,,
260719,函館,12,4,6,ブラヴィーノ,12,202607190201121206,(267.3),,,,,,
260719,函館,12,7,11,フレンドモナコ,13,202607190201121211,(89.3),,,,,,
260719,函館,12,7,12,ソードマスター,14,202607190201121212,(13.6),,,,,,
260719,函館,11,4,5,フェリチタ,1,202607190201121105,2360,650,1750,3630,10120,11530,79530
260719,函館,11,6,9,イモージェン,2,202607190201121109,(3.9),170,1750,3630,10120,11530,79530
260719,函館,11,2,2,ダイシンドラゴン,3,202607190201121102,(19.7),430,,,,11530,79530
260719,函館,11,7,10,ノリヤンモーニン,4,202607190201121110,(12.3),,,,,,
260719,函館,11,7,11,シグレ,5,202607190201121111,(3.6),,,,,,
260719,函館,11,5,7,ショウナンカノア,6,202607190201121107,(15.4),,,,,,
260719,函館,11,3,3,セタキト,7,202607190201121103,(17.9),,,,,,
260719,函館,11,4,4,アルテクィーン,8,202607190201121104,(26.7),,,,,,
260719,函館,11,1,1,ダマスク,9,202607190201121101,(104.2),,,,,,
260719,函館,11,8,12,ダイメイビッグボス,10,202607190201121112,(9.4),,,,,,
260719,函館,11,6,8,クロリス,11,202607190201121108,(52.0),,,,,,
260719,函館,11,8,13,ロンドンガーズ,12,202607190201121113,(4.0),,,,,,
260719,函館,11,5,6,ウンスイ,13,202607190201121106,(85.9),,,,,,
260719,函館,10,6,9,シーズザスローン,1,202607190201121009,410,150,430,440,970,1050,6440
260719,函館,10,7,12,タガノエルー,2,202607190201121012,(1.9),120,430,440,970,1050,6440
260719,函館,10,8,14,プライベートアイズ,3,202607190201121014,(8.5),200,,,,1050,6440
260719,函館,10,6,10,マンダリンボレロ,4,202607190201121010,(78.2),,,,,,
260719,函館,10,5,8,マーウォルス,5,202607190201121008,(76.4),,,,,,
260719,函館,10,1,1,ウインシャーガス,6,202607190201121001,(6.0),,,,,,
260719,函館,10,7,11,メイショウタイピン,7,202607190201121011,(29.0),,,,,,
260719,函館,10,2,2,ヤコブセン,8,202607190201121002,(227.7),,,,,,
260719,函館,10,5,7,ジュンラトゥール,9,202607190201121007,(26.2),,,,,,
260719,函館,10,8,13,フォーワンセルフ,10,202607190201121013,(354.3),,,,,,
260719,函館,10,4,6,レイザリオ,11,202607190201121006,(103.2),,,,,,
260719,函館,10,3,3,テルアスワッド,12,202607190201121003,(52.7),,,,,,
260719,函館,10,4,5,キングベルベット,13,202607190201121005,(15.8),,,,,,
260719,函館,10,3,4,ルージュマローネ,14,202607190201121004,(48.7),,,,,,
260719,函館,9,6,9,モンローウォーク,1,202607190201120909,150,110,460,480,630,1920,4470
260719,函館,9,4,4,アストリル,2,202607190201120904,(5.1),140,460,480,630,1920,4470
260719,函館,9,5,6,ロートホルン,3,202607190201120906,(11.7),240,,,,1920,4470
260719,函館,9,1,1,レーヴドロペラ,4,202607190201120901,(18.9),,,,,,
260719,函館,9,2,2,マイスターヴェルク,5,202607190201120902,(6.5),,,,,,
260719,函館,9,3,3,ハニードレス,6,202607190201120903,(48.9),,,,,,
260719,函館,9,7,10,マドモアゼルアスク,7,202607190201120910,(36.8),,,,,,
260719,函館,9,8,12,エリム,8,202607190201120912,(582.7),,,,,,
260719,函館,9,8,13,トレミニョン,9,202607190201120913,(58.8),,,,,,
260719,函館,9,7,11,エーデル,10,202607190201120911,(167.3),,,,,,
260719,函館,9,6,8,ハートメテオ,11,202607190201120908,(40.5),,,,,,
260719,函館,9,5,7,マルカオペラ,12,202607190201120907,(31.4),,,,,,
260719,函館,9,4,5,タイヨウフレア,13,202607190201120905,(317.4),,,,,,
260719,函館,8,7,8,フレンズプラス,1,202607190201120808,770,200,1630,1470,3870,3600,28770
260719,函館,8,4,4,ワイドデコラシオン,2,202607190201120804,(5.4),190,1630,1470,3870,3600,28770
260719,函館,8,5,5,グレイトソン,3,202607190201120805,(6.8),200,,,,3600,28770
260719,函館,8,1,1,レストプレドゥモア,4,202607190201120801,(8.9),,,,,,
260719,函館,8,3,3,イングラム,5,202607190201120803,(2.4),,,,,,
260719,函館,8,7,7,グッバイウェーブ,6,202607190201120807,(35.4),,,,,,
260719,函館,8,8,9,メイショウハッブル,7,202607190201120809,(24.1),,,,,,
260719,函館,8,2,2,プレザントトーン,8,202607190201120802,(164.0),,,,,,
260719,函館,8,6,6,キャンドルマス,9,202607190201120806,(6.8),,,,,,
260719,函館,8,8,10,タイセイモノリス,10,202607190201120810,(23.4),,,,,,
260719,函館,7,3,4,プリンセスアツコ,1,202607190201120704,330,130,620,670,1070,2570,10070
