日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260620,函館,12,4,4,ディナン,1,202606200201031204,270,140,1320,1340,1860,1430,6110
260620,函館,12,5,5,リュウカルネ,2,202606200201031205,(4.9),160,1320,1340,1860,1430,6110
260620,函館,12,6,7,ゴールドブレイズ,3,202606200201031207,(3.2),130,,,,1430,6110
260620,函館,12,3,3,マーベリックシチー,4,202606200201031203,(23.9),,,,,,
260620,函館,12,2,2,ブレイジングスター,5,202606200201031202,(81.5),,,,,,
260620,函館,12,8,11,ラッキーヤース,6,202606200201031211,(79.5),,,,,,
260620,函館,12,8,10,エンダードラゴン,7,202606200201031210,(5.9),,,,,,
260620,函館,12,6,6,ノリノドラゴン,8,202606200201031206,(15.8),,,,,,
260620,函館,12,7,8,カージオイド,9,202606200201031208,(50.5),,,,,,
260620,函館,12,1,1,コムルヴァン,10,202606200201031201,(181.1),,,,,,
260620,函館,12,7,9,ブライトビギニング,11,202606200201031209,(19.1),,,,,,
260620,函館,11,5,10,アンジュプロミス,1,202606200201031110,730,270,2580,6070,11540,24630,145860
260620,函館,11,2,3,ピコアーガイル,2,202606200201031103,(16.0),500,2580,6070,11540,24630,145860
260620,函館,11,3,6,レザンノワール,3,202606200201031106,(15.0),470,,,,24630,145860
260620,函館,11,8,15,モズアンタレス,4,202606200201031115,(53.4),,,,,,
260620,函館,11,8,16,ラパンチュール,5,202606200201031116,(3.7),,,,,,
260620,函館,11,1,1,キープサインオン,6,202606200201031101,(48.0),,,,,,
260620,函館,11,2,4,マジカルフェアリー,7,202606200201031104,(20.9),,,,,,
260620,函館,11,5,9,スムースベルベット,8,202606200201031109,(33.8),,,,,,
260620,函館,11,7,14,トウカイエルデ,9,202606200201031114,(16.6),,,,,,
260620,函館,11,4,8,フードマン,10,202606200201031108,(4.3),,,,,,
260620,函館,11,6,11,ビーコング,11,202606200201031111,(113.9),,,,,,
260620,函館,11,6,12,モンサンゴールデン,12,202606200201031112,(5.4),,,,,,
260620,函館,11,1,2,バンブルビー,13,202606200201031102,(15.0),,,,,,
260620,函館,11,4,7,ニシノラヴァンダ,14,202606200201031107,(41.1),,,,,,
260620,函館,11,3,5,スイミーユニバンス,15,202606200201031105,(69.2),,,,,,
260620,函館,11,7,13,ブルーサンセット,16,202606200201031113,(69.1),,,,,,
260620,函館,10,4,4,ゴールデンパゴーダ,1,202606200201031004,340,160,,900,1920,5110,20320
260620,函館,10,6,6,バズアップビート,2,202606200201031006,(4.4),170,,900,1920,5110,20320
260620,函館,10,5,5,ペリプルス,3,202606200201031005,(25.1),320,,,,5110,20320
260620,函館,10,8,8,マイネルゼウス,4,202606200201031008,(3.7),,,,,,
260620,函館,10,1,1,シャインバオバブ,5,202606200201031001,(15.1),,,,,,
260620,函館,10,2,2,ローレルオーブ,6,202606200201031002,(5.3),,,,,,
260620,函館,10,7,7,サイモンイロハニー,7,202606200201031007,(124.5),,,,,,
260620,函館,10,3,3,アスクファイアモア,8,202606200201031003,(5.9),,,,,,
260620,函館,9,7,9,スミッコディスコ,1,202606200201030909,410,140,470,460,1120,660,3650
260620,函館,9,2,2,デルマリシリ,2,202606200201030902,(2.2),110,470,460,1120,660,3650
260620,函館,9,1,1,メイショウハッケイ,3,202606200201030901,(7.4),180,,,,660,3650
260620,函館,9,4,4,コモンスナイプ,4,202606200201030904,(187.7),,,,,,
260620,函館,9,8,11,ロンドンオービタル,5,202606200201030911,(15.4),,,,,,
260620,函館,9,5,6,プリンセスモコ,6,202606200201030906,(3.6),,,,,,
260620,函館,9,6,7,ウォーターサグラダ,7,202606200201030907,(23.9),,,,,,
260620,函館,9,3,3,フレンドモナコ,8,202606200201030903,(264.4),,,,,,
260620,函館,9,8,12,アヤサンジョリーン,9,202606200201030912,(200.5),,,,,,
260620,函館,9,7,10,トーアサジタリウス,10,202606200201030910,(285.0),,,,,,
260620,函館,9,6,8,マイオウンウェイ,11,202606200201030908,(152.8),,,,,,
260620,函館,9,5,5,プルヴォワール,12,202606200201030905,(33.9),,,,,,
260620,函館,8,7,10,クロナ,1,202606200201030810,200,130,590,930,1240,2220,6260
260620,函館,8,5,5,ムーンブランシュ,2,202606200201030805,(9.0),210,590,930,1240,2220,6260
260620,函館,8,4,4,キャンドルマス,3,202606200201030804,(15.6),200,,,,2220,6260
260620,函館,8,6,7,クイーンレグナント,4,202606200201030807,(11.2),,,,,,
260620,函館,8,7,9,タイセイブルーム,5,202606200201030809,(6.6),,,,,,
260620,函館,8,5,6,グッバイウェーブ,6,202606200201030806,(44.1),,,,,,
260620,函館,8,8,11,ワイルドゴーア,7,202606200201030811,(31.7),,,,,,
260620,函館,8,3,3,セイルロケット,8,202606200201030803,(30.6),,,,,,
260620,函館,8,8,12,サイコウダネ,9,202606200201030812,(178.2),,,,,,
260620,函館,8,6,8,カップッチョ,10,202606200201030808,(263.6),,,,,,
260620,函館,8,1,1,フクシマコウヨウ,11,202606200201030801,(165.8),,,,,,
260620,函館,8,2,2,エムフォー,12,202606200201030802,(3.9),,,,,,
260620,函館,7,1,2,ダーリンダーリン,1,202606200201030702,1250,450,3240,3290,6770,30670,130570
260620,函館,7,7,14,メイショウローゼ,2,202606200201030714,(8.1),310,3240,3290,6770,30670,130570
260620,函館,7,4,8,ルナティックブルー,3,202606200201030708,(34.4),640,,,,30670,130570
260620,函館,7,2,3,アンビエントポップ,4,202606200201030703,(1.7),,,,,,
260620,函館,7,3,5,ジュラトリー,5,202606200201030705,(8.0),,,,,,
260620,函館,7,8,16,ベネディクション,6,202606200201030716,(26.1),,,,,,
260620,函館,7,3,6,サウンドファミリエ,7,202606200201030706,(82.3),,,,,,
260620,函館,7,7,13,ドルマバフチェ,8,202606200201030713,(37.4),,,,,,
260620,函館,7,4,7,シンデレラカラー,9,202606200201030707,(126.4),,,,,,
260620,函館,7,2,4,モーリア,10,202606200201030704,(55.2),,,,,,
260620,函館,7,1,1,ヴィンテール,11,202606200201030701,(81.8),,,,,,
260620,函館,7,5,10,メメボス,12,202606200201030710,(17.6),,,,,,
260620,函館,7,5,9,アトリ,13,202606200201030709,(22.4),,,,,,
260620,函館,7,8,15,ギルランダ,14,202606200201030715,(12.2),,,,,,
260620,函館,7,6,11,アーミル,15,202606200201030711,(50.0),,,,,,
