日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260419,福島,12,4,6,キーガッツ,1,202604190301041206,430,170,1430,2740,6000,2460,20540
260419,福島,12,2,3,ジーティームッシュ,2,202604190301041203,(8.3),250,1430,2740,6000,2460,20540
260419,福島,12,5,9,ミルミナーヴァ,3,202604190301041209,(2.7),150,,,,2460,20540
260419,福島,12,3,4,カツノテンス,4,202604190301041204,(35.6),,,,,,
260419,福島,12,4,7,レイアポポ,5,202604190301041207,(6.7),,,,,,
260419,福島,12,8,15,ブルーリヴァーサル,6,202604190301041215,(406.6),,,,,,
260419,福島,12,1,1,グッドヴァイブス,7,202604190301041201,(36.1),,,,,,
260419,福島,12,6,11,カフジキアッキエレ,8,202604190301041211,(19.5),,,,,,
260419,福島,12,8,14,ジャーニーメモリー,9,202604190301041214,(192.8),,,,,,
260419,福島,12,2,2,クリナッチ,10,202604190301041202,(76.8),,,,,,
260419,福島,12,5,8,ウインドファルクス,11,202604190301041208,(59.6),,,,,,
260419,福島,12,3,5,イチトゼロノアイダ,12,202604190301041205,(5.3),,,,,,
260419,福島,12,6,10,オコジュ,13,202604190301041210,(109.0),,,,,,
260419,福島,12,7,13,カルツァクライン,14,202604190301041213,(177.0),,,,,,
260419,福島,12,7,12,ライヴドライバー,15,202604190301041212,(22.8),,,,,,
260419,福島,11,7,13,コガネノソラ,1,202604190301041113,2920,670,5550,5850,16530,49290,419890
260419,福島,11,7,14,ジョイフルニュース,2,202604190301041114,(3.5),200,5550,5850,16530,49290,419890
260419,福島,11,8,16,カニキュル,3,202604190301041116,(52.2),970,,,,49290,419890
260419,福島,11,6,11,ケリフレッドアスク,4,202604190301041111,(35.5),,,,,,
260419,福島,11,8,15,テレサ,5,202604190301041115,(12.5),,,,,,
260419,福島,11,6,12,レーゼドラマ,6,202604190301041112,(14.8),,,,,,
260419,福島,11,5,10,カネラフィーナ,7,202604190301041110,(7.5),,,,,,
260419,福島,11,2,3,パラディレーヌ,8,202604190301041103,(2.9),,,,,,
260419,福島,11,3,5,パレハ,9,202604190301041105,(27.0),,,,,,
260419,福島,11,2,4,アンリーロード,10,202604190301041104,(177.7),,,,,,
260419,福島,11,4,8,ブラウンラチェット,11,202604190301041108,(70.7),,,,,,
260419,福島,11,1,2,フィールシンパシー,12,202604190301041102,(72.7),,,,,,
260419,福島,11,1,1,エラトー,13,202604190301041101,(20.0),,,,,,
260419,福島,11,4,7,レディマリオン,14,202604190301041107,(114.3),,,,,,
260419,福島,11,5,9,コンドゥイア,15,202604190301041109,(111.8),,,,,,
260419,福島,11,3,6,ミッキーゴージャス,16,202604190301041106,(8.1),,,,,,
260419,福島,10,8,13,ドーバーブライト,1,202604190301041013,290,130,440,1260,1930,1590,6150
260419,福島,10,7,11,ラーシャローム,2,202604190301041011,(6.8),190,440,1260,1930,1590,6150
