レースID(新),馬番,前走補9,前走補正
202607190201120408,8,78.0,97.0
202607190201120604,4,74.0,90.0
202607190201120605,5,84.0,99.0
202607190201120606,6,81.0,97.0
202607190201120612,12,77.0,94.0
202607190201120614,14,54.0,71.0
202607190201120705,5,81.0,90.0
202607190201120707,7,85.0,101.0
202607190201120714,14,91.0,97.0
202607190201120903,3,91.0,91.0
202607190201120906,6,89.0,89.0
202607190201120907,7,94.0,94.0
202607190201120910,10,93.0,93.0
202607190201121003,3,93.0,93.0
202607190201121005,5,91.0,91.0
202607190201121012,12,100.0,106.0
202607190201121013,13,83.0,83.0
202607190201121201,1,85.0,94.0
202607190201121204,4,88.0,93.0
202607190201121207,7,87.0,92.0
202607190201121208,8,74.0,80.0
202607190201121214,14,82.0,90.0
202607190302080201,1,64.0,81.0
202607190302080202,2,80.0,99.0
202607190302080203,3,64.0,83.0
202607190302080204,4,61.0,77.0
202607190302080207,7,69.0,88.0
202607190302080208,8,75.0,92.0
202607190302080209,9,74.0,93.0
202607190302080210,10,66.0,83.0
202607190302080211,11,73.0,92.0
202607190302080213,13,70.0,88.0
202607190302080301,1,66.0,84.0
202607190302080302,2,54.0,71.0
202607190302080303,3,59.0,78.0
202607190302080304,4,76.0,93.0
202607190302080305,5,67.0,84.0
202607190302080306,6,79.0,95.0
202607190302080309,9,82.0,100.0
202607190302080312,12,48.0,67.0
202607190302080315,15,50.0,67.0
202607190302080401,1,64.0,81.0
202607190302080404,4,68.0,85.0
202607190302080407,7,74.0,92.0
202607190302080408,8,57.0,75.0
202607190302080410,10,46.0,63.0
202607190302080412,12,42.0,59.0
202607190302080715,15,37.0,52.0
202607190302080802,2,92.0,88.0
202607190302080803,3,80.0,88.0
202607190302080807,7,96.0,78.0
202607190302080808,8,97.0,103.0
202607190302080809,9,91.0,96.0
202607190302080810,10,48.0,58.0
202607190302080814,14,89.0,83.0
202607190302080815,15,88.0,85.0
202607190302080901,1,97.0,92.0
202607190302080902,2,86.0,86.0
202607190302080903,3,99.0,99.0
202607190302080905,5,88.0,88.0
202607190302080906,6,94.0,94.0
202607190302080909,9,93.0,93.0
202607190302080910,10,87.0,87.0
202607190302080911,11,91.0,91.0
202607190302080913,13,89.0,71.0
202607190302081001,1,95.0,95.0
202607190302081002,2,73.0,73.0
202607190302081004,4,98.0,98.0
202607190302081007,7,92.0,101.0
202607190302081010,10,95.0,95.0
202607190302081012,12,90.0,90.0
202607190302081101,1,103.0,95.0
202607190302081102,2,91.0,83.0
202607190302081104,4,93.0,85.0
202607190302081105,5,104.0,96.0
202607190302081108,8,106.0,98.0
202607190302081109,9,96.0,86.0
202607190302081110,10,95.0,85.0
202607190302081112,12,99.0,91.0
202607190302081113,13,107.0,99.0
202607190302081114,14,95.0,87.0
202607190302081116,16,99.0,91.0
202607190302081201,1,85.0,90.0
202607190302081202,2,66.0,76.0
202607190302081203,3,75.0,84.0
202607190302081204,4,81.0,86.0
202607190302081205,5,71.0,81.0
202607190302081207,7,63.0,69.0
202607190302081208,8,78.0,87.0
202607190302081209,9,67.0,77.0
202607190302081210,10,68.0,73.0
202607190302081215,15,84.0,94.0
202607191002080203,3,82.0,97.0
202607191002080208,8,71.0,87.0
202607191002080218,18,73.0,88.0
202607191002080301,1,52.0,70.0
202607191002080304,4,53.0,71.0
202607191002080305,5,38.0,57.0
202607191002080306,6,69.0,87.0
202607191002080307,7,71.0,89.0
202607191002080310,10,70.0,88.0
202607191002080312,12,73.0,92.0
202607191002080313,13,52.0,70.0
202607191002080315,15,59.0,76.0
202607191002080316,16,52.0,70.0
202607191002080401,1,73.0,92.0
202607191002080406,6,10.0,29.0
202607191002080410,10,73.0,92.0
202607191002080411,11,82.0,101.0
202607191002080601,1,53.0,71.0
202607191002080602,2,73.0,89.0
202607191002080607,7,42.0,59.0
202607191002080702,2,86.0,91.0
202607191002080705,5,79.0,88.0
202607191002080708,8,85.0,100.0
202607191002080716,16,82.0,91.0
202607191002080717,17,82.0,91.0
202607191002080806,6,82.0,91.0
202607191002080812,12,71.0,76.0
202607191002080901,1,89.0,89.0
202607191002080902,2,95.0,95.0
202607191002080903,3,92.0,100.0
202607191002080907,7,92.0,92.0
202607191002081003,3,85.0,78.0
202607191002081006,6,97.0,90.0
202607191002081008,8,57.0,50.0
202607191002081011,11,91.0,84.0
202607191002081012,12,100.0,100.0
202607191002081015,15,99.0,91.0
202607191002081102,2,106.0,98.0
202607191002081104,4,101.0,89.0
202607191002081105,5,99.0,73.0
202607191002081106,6,111.0,99.0
202607191002081107,7,90.0,76.0
202607191002081108,8,106.0,89.0
202607191002081109,9,107.0,95.0
202607191002081110,10,107.0,93.0
202607191002081111,11,106.0,92.0
202607191002081114,14,116.0,102.0
202607191002081115,15,96.0,82.0
202607191002081118,18,110.0,94.0
202607191002081201,1,70.0,79.0
202607191002081203,3,84.0,93.0
202607191002081204,4,106.0,82.0
202607191002081207,7,92.0,97.0
202607191002081208,8,80.0,99.0
