レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071902011201,2026.7.19,日,函館,1函C,1,,未勝利,芝,1200,B,2,稍(暫定),雨(暫定),16,09:50,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ステラトップガン,,牡,2,3,6,27,函館,T,1200,稍,2,1,新馬,34.6,ﾏｸﾘ,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,リーゼントエース,,牡,2,連,7,11,函館,T,1200,稍,4,3,新馬,35.5,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,リアルジャパン,,牡,2,2,7,5,函館,T,1200,良,4,8,未勝利*,35.4,追込,2,6,21,函館,T,1200,良,8,6,新馬,35.5,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,ショパンコンクール,,牡,2,3,6,28,函館,T,1200,良,2,2,新馬,34.6,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,タイフーンナイン,,牝,2,5,6,14,函館,T,1000,良,2,3,新馬,33.7,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,ゴートゥービッツン,,牝,2,2,7,4,函館,T,1200,良,6,9,未勝利・牝*,35.1,中団,2,6,21,函館,T,1200,良,7,10,新馬,35.0,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,,アイルドフルール,,牝,2,2,7,5,函館,T,1200,良,7,9,未勝利*,36.4,中団,連,6,28,函館,T,1200,良,6,6,未勝利*,35.9,中団,2,6,13,函館,T,1200,稍,8,6,新馬,35.3,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,,,,,キチロクタワー,,牡,2,2,7,5,函館,T,1200,良,3,4,未勝利*,35.5,先行,2,6,21,函館,T,1200,良,3,9,新馬,34.7,追込,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071902011202,2026.7.19,日,函館,1函C,2,,未勝利,ダート,1000,,2,稍(暫定),雨(暫定),12,10:20,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
