レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071902011201,2026.7.19,日,函館,1函C,1,,未勝利,芝,1200,B,2,稍(暫定),雨(暫定),16,09:50,,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ステラトップガン,牡,2,1,2.3, ,120,1,55,,,鮫島克駿,(栗),高柳大輔,モズアスコット,スペシャルウィーク,,ロイヤルチャージャー系,6,27,1函5,初,新馬,芝,1200,稍,,鮫島,55.0,,1,2.1,2,0.1,6,,,7,4,35.30,34.6,1,アゴルディーノ
2,,2,リーゼントエース,牡,2,4,7.4, ,112,3,55,,,池添謙一,(栗),矢作芳人,エフフォーリア,キングズベスト,,ネイティヴダンサー系,7,11,1函9,初,新馬,芝,1200,稍,,池添,55.0,,3,10.8,4,1.8,10,,,5,5,35.60,35.5,6,フレイコン
3,,3,リアルジャパン,牡,2,6,13.9, ,102,6,55,,,吉田隼人,(栗),大橋勇樹,シスキン,"Pioneerof the Nile",,ネイティヴダンサー系,7,5,1函8,2,未勝利*,芝,1200,良,,吉田,55.0,,8,62.8,4,0.2,7,,,7,8,34.60,35.4,2,ライーリーアース
4,,4,ショパンコンクール,牡,2,5,9.3, ,108,5,55,,,丹内祐次,(美),岩戸孝樹,ミッキーアイル,ロードカナロア,,,6,28,1函6,初,新馬,芝,1200,良,,丹内,55.0,,2,4.0,2,1.0,3,,,3,3,35.70,34.6,1,シグレ
5,,5,タイフーンナイン,牝,2,3,6.6, ,112,3,55,,*,佐々木大,(栗),柴田卓,ダノンプレミアム,"Storm Cat",,ニアークティック系,6,14,1函2,初,新馬,芝,1000,良,,小林,52.0,▲,3,4.4,2,0.1,8,,,2,2,36.15,33.7,1,セタキト
6,,6,ゴートゥービッツン,牝,2,8,32.8, , 94,7,52,▲,,遠藤汰月,(美),伊藤伸一,ダノンスマッシュ,ハービンジャー,,ニアークティック系,7,4,1函7,2,未勝利・牝*,芝,1200,良,,遠藤,52.0,▲,9,124.1,6,1.1,2,,,5,5,34.80,35.1,7,ショウナンカノア
7,,7,アイルドフルール,牝,2,7,22.3, , 86,8,51,★,,河原田菜,(栗),田中克典,ミッキーアイル,ゴールドアリュール,,ロイヤルチャージャー系,7,5,1函8,連,未勝利*,芝,1200,良,,河原,51.0,★,9,66.9,7,1.0,9,,,5,6,34.40,36.4,7,ライーリーアース
8,,8,キチロクタワー,牡,2,2,3.4, ,117,2,54,☆,,長浜鴻緒,(美),松永康利,タワーオブロンドン,アグネスタキオン,,ロイヤルチャージャー系,7,5,1函8,2,未勝利*,芝,1200,良,,長浜,54.0,☆,4,6.8,3,0.0,3,,,5,1,34.30,35.5,4,ライーリーアース
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071902011202,2026.7.19,日,函館,1函C,2,,未勝利,ダート,1000,,2,稍(暫定),雨(暫定),12,10:20,,馬齢,３歳
