レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092006040601,2026.9.20,日,中山,4中6,1,,未勝利,ダート,1800,,4,良(暫定),曇(暫定),16,10:00,,馬齢,２歳
4,B,6,ボールドタワー,牡,3,14,70.2, ,101,10,55,,*,菊沢一樹,(美),鈴木慎太,タワーオブロンドン,ハーツクライ,,ロイヤルチャージャー系,9,12,4中3,2,１勝ｸﾗｽ,ダ,1800,重,B,横山,55.0,,12,113.6,7,2.4,11,7,8,7,8,37.05,39.3,8,インナーパッション
5,,7,ヤングアメリカンズ,牡,4,6,16.1, ,114,3,58,,*,西村淳也,(美),加藤征弘,ホッコータルマエ,ハーツクライ,,ロイヤルチャージャー系,7,4,2福3,2,１勝ｸﾗｽ,ダ,1700,稍,,三浦,58.0,,5,8.9,3,0.5,3,5,4,4,4,36.98,37.6,5,シューティングガイ
5,,8,ウリズンベー,牡,3,2,6.3, ,117,1,55,,,戸崎圭太,(美),古賀大生,ルヴァンスレーヴ,キングカメハメハ,,ネイティヴダンサー系,8,2,2新4,17,１勝ｸﾗｽ,ダ,1800,良,,戸崎,55.0,,3,4.4,3,0.6,1,3,3,5,4,38.00,38.8,5,ブレゲアン
6,,9,アデルフィー,牡,3,4,12.7,>,104,6,55,,*,津村明秀,(美),金成貴史,モーニン,ミスキャスト,,ロイヤルチャージャー系,8,29,3新3,3,未勝利,ダ,1800,稍,,三浦,57.0,,4,4.5,1,-0.1,3,2,2,2,1,38.65,37.6,2,(カシマライフウ)
6,,10,ナックシュバリエ,牡,4,13,64.8, ,  0,,55,▲,*,上里直汰,(美),小野次郎,シュヴァルグラン,カネヒキリ,,ロイヤルチャージャー系,3,11,金沢,10,ケイタ,ダ,1500,重,,田知,57.0,,4,,1,-0.4,,8,8,2,1,,----,,(サノノヒーロー)
7,,11,タニセンドリーム,牡,5,10,28.4, ,104,6,58,,*,丹内祐次,(美),加藤士津,マジェスティックウォリアー,ハーツクライ,,ロイヤルチャージャー系,8,2,2新4,14,１勝ｸﾗｽ,ダ,1800,良,,上里,55.0,▲,7,22.0,11,2.2,6,8,7,4,4,37.95,40.5,13,ブレゲアン
7,,12,グランコネクシオン,牝,5,9,25.2, ,104,6,56,,*,ミシェル,(美),畠山吉宏,ハーツクライ,Manduro,ロイヤルチャージャー系,その他のエクリプス系,8,22,3新1,7,１勝ｸﾗｽ・牝,ダ,1800,良,,原優,56.0,,7,19.7,7,2.1,6,11,11,13,12,38.50,38.0,2,タマモチョコチップ
8,,13,ステラデルークス,牡,3,12,56.9, ,100,11,55,,,横山武史,(美),鈴木伸尋,インカンテーション,フレンチデピュティ,,ニアークティック系,8,30,2札4,4,１勝ｸﾗｽ,ダ,1700,稍,,横山,55.0,,4,6.5,6,0.9,5,9,9,9,8,38.24,36.9,4,サマーナイト
8,,14,タイセイエムロード,牡,3,8,24.5, ,106,5,53,△,,石田拓郎,(美),新開幸一,ゴールドドリーム,キングカメハメハ,,ネイティヴダンサー系,6,6,3東1,9,１勝ｸﾗｽ,ダ,1600,良,,石田,52.0,▲,5,21.8,7,1.7,3,,,13,12,37.44,36.4,2,ザーフィル
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092006040607,2026.9.20,日,中山,4中6,7,,1勝,芝,2000,C,4,良(暫定),曇(暫定),18,13:25,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,セットエトワール,牝,3,2,8.3, ,100,8,53,,*,佐々木大,(美),鹿戸雄一,シルバーステート,キングカメハメハ,,ネイティヴダンサー系,8,15,1札7,20,１勝ｸﾗｽ・牝,芝,2000,良,,長浜,52.0,☆,8,30.4,7,0.6,7,11,11,9,8,36.51,35.6,5,アンディムジーク
1,,2,マイネルマスター,牡,3,9,20.0, ,101,7,55,,*,三浦皇成,(美),青木孝文,シルバーステート,ロージズインメイ,,ロイヤルチャージャー系,9,5,2札5,2,Ｆビレッ･1勝,芝,2000,稍,,北村,55.0,,8,14.9,8,0.6,7,5,6,5,5,37.97,36.3,13,ハルフロンティア
2,,3,グランプラネッタ,セ,4,16,47.0, , 88,15,58,,,野中悠太,(美),小島茂之,サートゥルナーリア,ディープインパクト,,ロイヤルチャージャー系,7,28,盛岡,2,アンタ,芝,1700,稍,,野中,56.0,,7,,3,0.2,,9,8,7,6,,----,,フェイトライン
2,,4,モウエエデショー,牡,3,4,10.2, ,115,1,55,,,原優介,(美),萱野浩二,ダノンプレミアム,"Dream Ahead",,,8,23,3新2,3,１勝ｸﾗｽ,芝,2000,良,,原優,55.0,,5,11.8,2,0.3,3,,,6,6,36.13,34.1,3,リポサンテ
3,B,5,ウインボレロ,牡,5,10,24.5, , 99,9,58,,,武藤雅,(美),水野貴広,モーリス,ステイゴールド,,ロイヤルチャージャー系,7,11,2福5,4,１勝ｸﾗｽ,芝,2000,良,B,武藤,58.0,,7,50.4,6,1.2,4,9,9,9,6,36.13,35.2,5,ドナルンバ
3,B,6,ピエスユニーク,牝,3,3,10.1,>,108,3,53,,,戸崎圭太,(美),手塚貴久,エピファネイア,ヴィクトワールピサ,,ロイヤルチャージャー系,4,11,3中5,6,未勝利・牝,芝,2000,良,B,戸崎,55.0,,1,2.9,1,-0.3,2,14,14,4,4,36.64,36.0,6,(サトノスターライト)
4,,7,マイネルダンク,セ,8,15,42.3, ,  0,,58,,*,柴田大知,(美),和田雄二,ゴールドシップ,スターオブコジーン,,ナスルーラ系,7,5,佐賀,2,ＵＭＡ,ダ,1400,不,,長谷,56.0,,3,,9,2.2,,8,7,8,9,,----,,エラブローラン
4,,8,ノーザンタイタン,牝,3,11,26.0, , 99,9,53,,*,横山武史,(美),中舘英二,モーリス,ディープインパクト,,ロイヤルチャージャー系,8,2,2新4,15,五頭連峰･1勝,芝,1800,良,,荻野,53.0,,5,9.1,9,0.6,5,,,11,11,36.50,33.3,2,ファストフォワード
5,,9,ケイツールピア,牝,5,18,55.8, , 94,12,53,▲,,上里直汰,(美),蛯名利弘,アニマルキングダム,ハーツクライ,,ロイヤルチャージャー系,8,30,3新4,2,１勝ｸﾗｽ・牝,芝,1800,稍,,上里,53.0,▲,11,162.2,6,0.8,6,,,12,12,36.45,35.0,4,タッセルノット
5,,10,アレクレア,牝,4,6,11.5, ,106,6,56,,*,松岡正海,(美),蛯名利弘,オルフェーヴル,Makfi,,ネイティヴダンサー系,9,5,4中1,7,古作特別･1勝,芝,1800,良,,大野,56.0,,8,38.8,5,0.1,7,14,14,14,15,36.90,33.8,1,スタニングヴュー
6,,11,エピックフライト,牡,3,1,3.1,>,110,2,55,,*,ルメール,(美),黒岩陽一,エピファネイア,ヨハネスブルグ,,ニアークティック系,9,28,4中9,初,新馬,芝,2000,良,,モレ,55.0,,1,1.9,1,-0.1,1,5,5,5,5,37.20,34.4,4,(キャルナイト)
6,,12,マイネルモメンタム,牡,5,7,12.7, ,108,3,58,,*,津村明秀,(美),相沢郁,ゴールドシップ,アドマイヤコジーン,,ナスルーラ系,8,23,3新2,6,１勝ｸﾗｽ,芝,2000,良,,石川,58.0,,6,17.1,7,1.1,5,,,2,2,35.83,35.6,8,リポサンテ
7,,13,エルナト,牡,3,12,29.2,>, 87,17,55,,*,西村淳也,(栗),斉藤崇史,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,6,30,盛岡,9,アメジ,芝,1700,良,,山本,56.0,,1,,1,-0.3,,5,5,3,2,,----,,(タロ)
7,B,14,マーゴットコマチ,牝,4,17,50.7, , 88,15,56,,*,小崎綾也,(美),伊坂重信,レイデオロ,アドマイヤベガ,,ロイヤルチャージャー系,1,31,1小3,9,１勝ｸﾗｽ,芝,2000,良,B,森田,52.0,▲,14,82.8,15,2.4,14,2,2,2,2,35.06,38.8,15,エンジェルマーク
7,B,15,キョウエイグッド,牡,4,13,30.3, , 94,12,58,,*,木幡巧也,(美),千葉直人,トーセンラー,イーグルカフェ,,ネイティヴダンサー系,8,23,3新2,10,１勝ｸﾗｽ,芝,2000,良,,津村,58.0,,10,62.4,6,0.8,8,,,8,8,36.21,34.4,5,リポサンテ
8,,16,コスモアチーブ,牡,4,5,10.9, , 97,11,58,,*,丹内祐次,(美),伊藤大士,ゴールドシップ,マツリダゴッホ,,ロイヤルチャージャー系,7,19,2福8,2,１勝ｸﾗｽ,芝,1800,良,,石神,56.0,△,10,37.2,8,0.6,13,14,14,13,14,36.20,35.1,3,ピエナフェーヴル
8,,17,ソロンゴ,牝,3,14,37.4,>, 89,14,52,☆,*,長浜鴻緒,(美),高橋文雅,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,8,23,3新2,3,未勝利・牝,芝,1800,良,,木幡,55.0,,4,8.6,6,0.5,8,,,11,12,36.70,34.4,4,フジサン
8,,18,リアルセンター,牝,5,8,17.5, ,107,5,56,,*,横山琉人,(美),千葉直人,ゴールドシップ,Congrats,,ナスルーラ系,8,30,3名4,5,１勝ｸﾗｽ,芝,2000,良,,団野,56.0,,8,47.1,3,0.2,5,3,3,3,3,36.04,34.7,3,レッドヴァリアート
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092006040608,2026.9.20,日,中山,4中6,8,,1勝,ダート,1200,,2,良(暫定),曇(暫定),16,13:55,牝,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,フラッシュポイント,牝,4,6,11.8, ,102,8,56,,*,ミシェル,(美),西田雄一,ニューイヤーズデイ,フジキセキ,,ロイヤルチャージャー系,7,11,2福5,12,１勝ｸﾗｽ,ダ,1150,良,,武藤,56.0,,9,66.1,8,0.7,12,,,4,3,34.04,37.3,11,ライヴレッドアイ
1,,2,ドルンレースツェン,牝,4,15,43.0, , 83,15,54,△,*,石神深道,(美),矢嶋大樹,ホッコータルマエ,アグネスタキオン,,ロイヤルチャージャー系,6,13,3東3,76,１勝ｸﾗｽ,ダ,1400,稍,,野中,56.0,,14,160.9,14,3.5,15,,,11,13,36.83,37.9,14,ラインジーク
2,,3,シュヴァルム,牝,4,14,39.1, , 88,13,55,☆,*,長浜鴻緒,(美),尾関知人,ルヴァンスレーヴ,キングカメハメハ,,ネイティヴダンサー系,5,31,2東C,9,１勝ｸﾗｽ,ダ,1400,良,,菅原,56.0,,12,184.7,15,3.7,13,,,7,7,36.60,39.8,15,シュレン
2,B,4,グラティアム,牝,3,1,3.5, ,121,1,54,,*,ルメール,(美),嘉藤貴行,ナダル,ダイワメジャー,,ロイヤルチャージャー系,7,11,2福5,10,１勝ｸﾗｽ,ダ,1150,良,B,坂井,53.0,,3,6.0,2,0.2,4,,,10,9,35.13,35.8,3,ライヴレッドアイ
3,,5,カンレイスター,牝,3,2,6.0, ,121,1,54,,*,横山武史,(美),矢野英一,シスキン,ヴィクトワールピサ,,ロイヤルチャージャー系,9,5,4中1,2,１勝ｸﾗｽ・牝,ダ,1200,重,,今村,52.0,◇,1,3.6,2,0.5,7,,,3,3,33.90,36.3,5,マサノピンクレディ
3,,6,ミッシオーネ,牝,4,7,14.2, , 87,14,54,◇,*,小林美駒,(美),秋本大介,ルヴァンスレーヴ,カジノドライヴ,,ナスルーラ系,7,11,2福5,4,１勝ｸﾗｽ,ダ,1150,良,,石橋,56.0,,13,164.3,12,1.4,9,,,12,12,35.24,36.9,7,ライヴレッドアイ
4,,7,プレザントトーン,牝,3,16,45.6, , 81,16,54,,,佐々木大,(美),秋本大介,ルヴァンスレーヴ,ワイルドラッシュ,,ニアークティック系,7,19,1函C,2,１勝ｸﾗｽ,ダ,1000,不,,佐々,53.0,,10,164.0,8,0.9,9,,,9,10,36.45,34.6,2,フレンズプラス
4,,8,マオノクラッシュ,牝,4,11,25.5, ,109,4,56,,*,木幡巧也,(美),黒岩陽一,リアルインパクト,"Temple City",,,8,23,3新2,3,１勝ｸﾗｽ,ダ,1200,良,,コレ,56.0,,5,8.8,5,1.4,7,,,3,3,35.60,36.9,13,ベルゼビュート
5,B,9,マジェステラ,牝,3,10,24.3, ,105,7,54,,*,大野拓弥,(美),千葉直人,ディーマジェスティ,Henrythenavigator,,ネイティヴダンサー系,6,27,1函5,2,１勝ｸﾗｽ,ダ,1000,重,B,佐々,53.0,,4,10.0,6,1.2,2,,,3,3,35.10,35.2,7,マメタンク
5,,10,カセノアステリア,牝,3,3,8.0, ,117,3,54,,,津村明秀,(美),鈴木伸尋,モズアスコット,ファスリエフ,,ニアークティック系,8,23,3新2,12,１勝ｸﾗｽ,ダ,1200,良,,津村,54.0,,3,5.0,2,0.8,3,,,1,1,35.10,36.8,11,ベルゼビュート
6,B,11,チェルシー,牝,5,4,10.8, ,107,5,56,,*,菊沢一樹,(美),中舘英二,サトノアラジン,Makfi,,ネイティヴダンサー系,9,5,4中1,8,１勝ｸﾗｽ・牝,ダ,1200,重,B,上里,53.0,▲,5,9.0,4,0.9,4,,,7,4,34.60,36.0,3,マサノピンクレディ
6,,12,シスター,牝,4,5,11.0, ,107,5,56,,*,石橋脩,(美),勢司和浩,シニスターミニスター,タイキシャトル,ナスルーラ系,ロイヤルチャージャー系,5,10,1新4,4,１勝ｸﾗｽ・牝,ダ,1200,良,,菊沢,56.0,,4,9.8,6,0.7,11,,,6,6,35.00,37.7,7,ハッピーウィズユー
7,,13,ミスチヴマリアンヌ,牝,3,12,27.4,>, 98,10,54,,*,横山和生,(美),小野次郎,ミスチヴィアスアレックス,ダイワメジャー,,ロイヤルチャージャー系,7,19,1函C,連,未勝利,ダ,1000,不,,佐々,55.0,,4,12.8,1,-0.3,7,,,2,2,34.65,35.6,1,(ジャーナーリア)
7,,14,タヤスロレンヌ,牝,3,8,15.7, , 97,11,54,,,江田照男,(美),岩戸孝樹,タワーオブロンドン,ディープブリランテ,,ロイヤルチャージャー系,6,21,3東6,13,１勝ｸﾗｽ,ダ,1400,重,,江田,53.0,,8,29.9,11,1.8,8,,,7,7,36.30,36.2,13,タイキブリッツェン
8,,15,ペイトー,牝,3,9,18.0, , 97,11,54,,,木幡初也,(美),武市康男,オーヴァルエース,ストロングリターン,,,6,13,3東3,12,１勝ｸﾗｽ,ダ,1400,稍,,木幡,53.0,,11,56.7,8,1.3,6,,,10,10,36.53,36.1,7,ラインジーク
8,,16,ブルーユンチェリー,牝,4,13,32.0, ,100,9,56,,,武藤雅,(美),水野貴広,フィエールマン,スタチューオブリバティ,,ニアークティック系,9,13,4中4,11,１勝ｸﾗｽ,ダ,1200,重,,武藤,56.0,,13,148.6,5,0.4,15,,,9,8,34.50,36.9,5,クラシオン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092006040609,2026.9.20,日,中山,4中6,9,松戸特別,2勝,ダート,2400,,6,良(暫定),曇(暫定),16,14:25,,ﾊﾝﾃﾞ,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,キタノファーンヒル,牝,3,6,24.7,>, 69,12,50,,*,江田照男,(栗),加藤公太,ヴァンゴッホ,ヴィクトワールピサ,,ロイヤルチャージャー系,9,2,名古,11,名古屋,ダ,2000,良,,田山,52.0,☆,2,,1,-0.9,,1,2,1,1,,----,,(ワールドキッス)
2,,2,ビッグベルーガ,牡,6,8,25.0, , 91,7,54,,*,菊沢一樹,(栗),牧浦充徳,ハービンジャー,ゼンノロブロイ,ニアークティック系,ロイヤルチャージャー系,7,11,2福5,2,信夫山特･2勝,芝,2600,良,,松岡,58.0,,12,111.2,10,1.0,15,10,10,11,10,36.69,36.1,7,サトノソティラス
3,B,3,コズミックダンサー,牡,4,1,3.1, ,121,1,57,,*,西村淳也,(栗),橋田宜長,アドマイヤマーズ,"Medaglia d'Oro",,ニアークティック系,6,13,3東3,8,日野特別･2勝,ダ,2100,稍,B,ディ,58.0,,3,9.4,2,0.3,3,2,2,2,2,37.28,37.0,4,インペリアルライン
4,,4,コルデアニル,牝,6,10,33.5,>, 79,11,50,,*,上里直汰,(美),金成貴史,モーリス,フジキセキ,,ロイヤルチャージャー系,6,6,3東1,3,障害未勝利,障ダ,3000,良,,黒岩,58.0,,7,36.4,11,5.4,8,9,8,9,9,,13.8,,ライラスター
5,,5,マッドゲイル,牡,3,5,11.5, ,113,2,53,,*,横山武史,(美),上原佑紀,ルヴァンスレーヴ,ダイワメジャー,,ロイヤルチャージャー系,8,2,2新4,7,苗場特別･2勝,ダ,1800,良,,石橋,55.0,,4,6.7,7,1.3,3,8,7,8,8,37.55,38.6,7,ブレトワルダ
5,B,6,ビップチェイス,牡,5,11,42.6, , 90,8,54,,*,杉原誠人,(美),田島俊明,アルアイン,ナリタトップロード,,その他のエクリプス系,8,30,3名4,2,熊野特別･2勝,芝,2200,良,B,菱田,58.0,,12,110.6,13,1.0,8,8,8,7,6,36.94,34.5,13,カフジエメンタール
6,,7,カフェアローロ,牝,5,12,45.4, , 90,8,52,,,石神深道,(美),古賀慎明,ダンカーク,マンハッタンカフェ,,ロイヤルチャージャー系,8,29,3新3,3,赤倉特Ｈ･2勝,芝,2000,稍,,石神,52.0,,16,241.0,13,1.6,15,,,16,16,36.77,34.4,4,ボウウィンドウ
6,,8,ニヒトツーゼーア,牡,4,4,6.4,>,101,5,55,,*,ルメール,(栗),中竹和也,リオンディーズ,タニノギムレット,,ロイヤルチャージャー系,8,23,2札2,3,１勝ｸﾗｽ,ダ,2400,良,,河原,54.0,★,6,9.5,1,-0.1,9,2,2,1,1,38.70,38.1,3,(ダイシンレアレア)
7,B,9,オオタチ,牡,4,3,4.8, ,108,4,57,,*,佐々木大,(美),久保田貴,ルヴァンスレーヴ,フリオーソ,,ロイヤルチャージャー系,5,10,2東6,4,日吉特別･2勝,ダ,2100,良,B,坂井,58.0,,2,3.1,6,0.4,1,6,7,6,6,38.04,36.8,4,ロードブレイズ
7,B,10,シャローファースト,牡,3,2,4.0,>,110,3,54,,,横山和生,(栗),安田翔伍,クリソベリル,Tapizar,,ナスルーラ系,7,12,1函A,7,１勝ｸﾗｽ,ダ,2400,不,,横山,55.0,,1,2.8,1,-0.5,1,1,1,2,2,37.40,37.9,2,(ダイシンレアレア)
8,,11,ダブルジャッジ,セ,5,9,25.3, , 89,10,53,,*,ミシェル,(栗),笹田和秀,ロードカナロア,"Majestic Warrior",,ナスルーラ系,3,15,1阪8,3,２勝ｸﾗｽ,ダ,1800,良,B,西塚,58.0,,9,38.0,10,1.7,11,6,6,8,8,37.75,38.9,7,ケイアイメキラ
8,,12,エーデル,牝,5,7,25.0, , 95,6,51,,*,丸田恭介,(美),金成貴史,デクラレーションオブウォー,フジキセキ,,ロイヤルチャージャー系,9,6,2札6,7,ＨＴＢ賞･2勝,芝,1800,良,,古川,56.0,,12,164.2,8,0.5,13,8,8,9,9,36.70,35.8,5,ハヤブササキチャン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092006040610,2026.9.20,日,中山,4中6,10,汐留特別,2勝,ダート,1200,,2,良(暫定),曇(暫定),16,15:05,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マクミランテソーロ,牡,5,4,13.4, ,114,2,58,,*,木幡巧也,(美),田中剛,レッドファルクス,"Cairo Prince",,,8,22,3新1,12,岩室温泉･2勝,ダ,1200,良,,岩田,58.0,,5,15.8,4,1.3,4,,,5,5,35.00,36.8,11,プルメリアリノ
1,,2,ベルゼビュート,牡,3,5,14.2,>,113,4,56,,,菊沢一樹,(美),高木登,オーヴァルエース,フジキセキ,,ロイヤルチャージャー系,8,23,3新2,2,１勝ｸﾗｽ,ダ,1200,良,,菊沢,56.0,,1,3.8,1,-0.8,1,,,2,2,35.20,35.9,1,(カセノアステリア)
2,,3,ハッピーウィズユー,牝,4,8,18.6, ,104,8,56,,*,丹内祐次,(美),小笠倫弘,キズナ,"Street Cry",,ネイティヴダンサー系,8,9,2新6,13,２勝ｸﾗｽ,ダ,1200,良,B,坂井,56.0,,3,8.4,7,0.9,4,,,13,12,36.20,35.9,2,マーゴットゲイン
2,,4,ヤマメキング,牡,4,14,46.4, , 93,15,58,,*,丸山元気,(美),田島俊明,ドレフォン,マンハッタンカフェ,,ロイヤルチャージャー系,5,24,2東A,2,国分寺Ｈ･2勝,芝,1800,良,,佐々,54.0,,10,172.4,10,1.8,10,,3,4,4,36.10,35.7,11,フォルラニーニ
3,B,5,スターランウェイ,牝,4,7,18.3,>,101,10,56,,*,横山琉人,(美),斎藤誠,ダノンレジェンド,"Giant's Causeway",,ニアークティック系,6,28,2福2,32,１勝ｸﾗｽ,ダ,1150,良,B,高杉,56.0,,6,11.2,1,-0.0,9,,,3,3,34.15,37.0,5,(ソニックブレイカー)
3,,6,タイセイルヴァン,牡,4,10,28.6, ,101,10,58,,,黛弘人,(美),新開幸一,ルヴァンスレーヴ,エンパイアメーカー,,ネイティヴダンサー系,5,30,3京B,6,２勝ｸﾗｽ,ダ,1200,良,,黛弘,58.0,,11,51.3,7,0.4,12,,,12,12,36.20,35.6,4,ウルスクローム
4,B,7,メモリーグラス,牡,6,11,28.9, , 97,13,58,,*,武藤雅,(美),松永康利,イスラボニータ,ナカヤマフェスタ,,ロイヤルチャージャー系,4,11,2阪5,3,２勝ｸﾗｽ,ダ,1200,重,,菱田,58.0,,15,204.4,7,0.7,10,,,9,10,35.20,36.2,8,ゼンノツキヨミ
4,B,8,タカスタカスタカス,牡,3,1,2.0, ,125,1,56,,,戸崎圭太,(栗),藤原英昭,"Mor Spirit","Liam's Map",,,6,21,3東6,10,甲州街道･2勝,ダ,1400,重,B,戸崎,55.0,,1,2.3,5,0.2,2,,,4,4,35.70,35.2,8,キョウエイカンセ
5,,9,ジャックナダル,牡,3,2,9.2,>,114,2,56,,*,武豊,(美),伊坂重信,ナダル,"New Approach",,ニアークティック系,8,30,3新4,21,１勝ｸﾗｽ,ダ,1200,稍,,川田,56.0,,1,2.5,1,-0.1,1,,,2,2,34.80,36.6,5,(サトノエスケープ)
5,,10,モリノセピア,牡,5,9,20.2, ,104,8,58,,*,小林美駒,(美),鈴木伸尋,エスポワールシチー,Aldebaran,,ネイティヴダンサー系,7,26,2新2,4,出雲崎特･2勝,ダ,1200,不,,丸山,58.0,,4,6.6,7,1.0,4,,,1,1,33.90,37.3,10,ソウルオンファイア
6,,11,フィールマイプラン,牡,3,13,31.4,>,106,7,56,,*,横山武史,(美),岩戸孝樹,サトノクラウン,ブラックタイド,,ロイヤルチャージャー系,8,1,2新3,8,１勝ｸﾗｽ,ダ,1200,稍,,荻野,56.0,,2,4.1,1,-0.3,5,,,2,2,35.20,36.9,2,(ガルディーノ)
6,B,12,ホウオウプレミア,牡,7,6,16.6, ,110,5,58,,,岩田康誠,(美),奥村武,ロードカナロア,クロフネ,,ニアークティック系,9,6,4中2,8,浦安特別･2勝,ダ,1200,不,B,岩田,58.0,,8,18.2,5,1.3,6,,,12,10,34.90,35.6,1,アスタールフナ
7,,13,フィーチャリング,セ,4,12,29.8, ,101,10,58,,,原優介,(美),和田正一,ヘニーヒューズ,ステイゴールド,,ロイヤルチャージャー系,8,9,2新6,2,２勝ｸﾗｽ,ダ,1200,良,,原優,58.0,,6,14.3,10,1.3,2,,,13,15,36.30,36.2,3,マーゴットゲイン
7,,14,メッエフアパラ,牡,5,15,64.5, , 95,14,58,,*,大野拓弥,(美),辻哲英,エスポワールシチー,キングヘイロー,,ニアークティック系,8,9,2新6,9,驀進特別･2勝,芝,1000,良,,菱田,58.0,,8,29.7,14,1.0,12,,,,5,33.15,33.5,15,クールベイビー
8,,15,ブルーマッキンジー,牡,3,3,9.5,>,110,5,56,,*,西村淳也,(栗),杉山佳明,McKinzie,"Magna Graduate",,,7,4,2小3,8,１勝ｸﾗｽ,ダ,1000,不,,松山,55.0,,1,1.6,1,-0.2,1,,,1,1,33.15,35.0,7,(カネコメファミリー)
8,B,16,リリージェーン,牝,6,16,82.5, , 85,16,56,,*,菅原隆一,(美),小手川準,ヘニーヒューズ,ネオユニヴァース,,ロイヤルチャージャー系,6,7,3東2,11,八王子特･2勝,ダ,1400,良,B,原優,56.0,,15,242.3,15,2.2,16,,,9,11,36.75,37.4,11,ポッドベル
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092006040611,2026.9.20,日,中山,4中6,11,産経賞オールカマー,Ｇ２,芝,2200,C,4,良(暫定),曇(暫定),18,15:45,,別定,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,キャントウェイト,牡,5,7,18.6,>,107,7,57,,,横山典弘,(美),萱野浩二,ゴールドシップ,アグネスデジタル,,ネイティヴダンサー系,8,22,2札1,3,WASJ第２･3勝,芝,2000,良,,横山,58.0,,4,6.2,1,-0.0,10,5,5,4,3,35.91,36.1,2,(スパークリシャール)
2,,2,ワイドエンペラー,牡,8,10,36.2, , 76,13,57,,*,ルメール,(栗),藤岡健一,ルーラーシップ,アグネスタキオン,ネイティヴダンサー系,ロイヤルチャージャー系,5,10,2東6,26,メトロポ(L),芝,2400,良,,ディ,57.0,,9,49.7,11,2.1,8,11,11,12,12,36.73,35.0,10,ウエストナウ
3,,3,リビアングラス,牡,6,9,36.0, , 95,9,57,,*,西村淳也,(栗),矢作芳人,キズナ,Curlin,,ネイティヴダンサー系,4,12,1福2,2,福島民報(L),芝,2000,良,,古川,58.0,,7,12.6,5,0.4,13,7,7,5,3,35.79,35.3,7,サヴォーナ
