レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041203010201,2026.4.12,日,福島,1福2,1,,未勝利,ダート,1700,,4,良(暫定),晴(暫定),15,09:45,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
6,,11,エアトベーレ,牝,3,1,2.5, ,116,1,55,,,嶋田純次,(美),手塚貴久,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,3,22,1名4,6,未勝利・牝,ダ,1800,良,,嶋田,55.0,,1,2.1,3,0.5,1,4,5,5,3,38.75,38.0,3,セレーノ
7,,12,ドルマバフチェ,牝,3,11,39.3, ,102,6,55,,*,丸田恭介,(美),千葉直人,"Palace Pier","Smart Strike",,ネイティヴダンサー系,2,22,1小A,3,未勝利・牝,ダ,1700,良,,菊沢,55.0,,--,,外,----,,,,,,,----,,ガーネットフレア
7,,13,シンデレラガール,牝,3,3,6.8, ,111,3,55,,,松若風馬,(栗),西園翔太,サングレーザー,オルフェーヴル,,,3,22,1名4,13,未勝利,芝,1600,良,,松若,55.0,,7,30.7,3,0.4,6,,1,1,1,35.28,35.5,10,エンヴェロップ
8,,14,アーティラリー,牝,3,5,10.4, ,107,5,55,,*,菊沢一樹,(美),松山将樹,ホッコータルマエ,ゴールドアリュール,,ロイヤルチャージャー系,3,15,2中6,12,未勝利・牝,ダ,1800,良,,石川,55.0,,7,13.3,5,1.2,2,5,5,6,5,38.40,39.9,5,スターサンサルー
8,,15,ノヴァキュライト,牝,3,10,38.3, , 89,12,53,◇,*,古川奈穂,(栗),高橋義忠,ブリックスアンドモルタル,キングカメハメハ,,ネイティヴダンサー系,12,20,5阪5,初,新馬,ダ,1800,良,B,北村,55.0,,10,51.2,15,13.8,5,16,16,16,16,42.05,44.6,15,メイショウコマチ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041203010202,2026.4.12,日,福島,1福2,2,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,10:10,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,テイエムリチャード,牝,3,14,54.5, , 90,9,52,▲,*,和田陽希,(栗),鈴木孝志,スワーヴリチャード,エンパイアメーカー,,ネイティヴダンサー系,2,1,1小4,11,未勝利,ダ,1700,良,B,田口,55.0,,13,70.2,13,4.0,12,5,5,7,8,37.91,41.6,15,ラブインアクション
1,,2,ブレイブキトゥン,牝,3,10,33.4, ,  0,,55,,,武藤雅,(美),尾形和幸,シルバーステート,"Kitten's Joy",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
