race_id,日付,場所,距離,芝ダ,クラス,馬券種,買い目,推定的中確率,推定オッズ,推定期待値,購入額,実配当(100円),実オッズ,的中,実払戻額,収支,date,曜日,土日,R数,週末10R
2024010606010103,20240106,中山,1200,ダ,新馬,馬連,4-13,0.1821,4.3,0.783,5000,0,0.0,0,0,-5000,2024-01-06,5,True,12,True
2024010606010103,20240106,中山,1200,ダ,新馬,馬連,10-13,0.1777,4.4,0.782,5000,0,0.0,0,0,-5000,2024-01-06,5,True,12,True
2024010606010104,20240106,中山,1800,ダ,新馬,馬連,7-10,0.1738,4.5,0.782,5000,0,0.0,0,0,-5000,2024-01-06,5,True,12,True
2024010606010104,20240106,中山,1800,ダ,新馬,馬連,7-12,0.1704,4.5,0.767,5000,0,0.0,0,0,-5000,2024-01-06,5,True,12,True
2024010608010104,20240106,京都,1800,ダ,新馬,馬連,11-12,0.1595,4.9,0.781,5000,0,0.0,0,0,-5000,2024-01-06,5,True,12,True
2024010608010104,20240106,京都,1800,ダ,新馬,馬連,2-12,0.1587,4.9,0.777,5000,0,0.0,0,0,-5000,2024-01-06,5,True,12,True
2024010706010206,20240107,中山,2000,芝,新馬,馬連,4-16,0.1706,4.5,0.768,5000,0,0.0,0,0,-5000,2024-01-07,6,True,12,True
2024010706010206,20240107,中山,2000,芝,新馬,馬連,3-4,0.1688,4.6,0.777,5000,390,3.9,1,19500,14500,2024-01-07,6,True,12,True
2024010708010202,20240107,京都,1800,ダ,新馬,馬連,12-13,0.1814,4.3,0.78,5000,0,0.0,0,0,-5000,2024-01-07,6,True,12,True
2024010708010202,20240107,京都,1800,ダ,新馬,馬連,1-12,0.1698,4.6,0.781,5000,0,0.0,0,0,-5000,2024-01-07,6,True,12,True
2024011306010404,20240113,中山,1800,ダ,新馬,馬連,8-14,0.1737,4.5,0.782,5000,0,0.0,0,0,-5000,2024-01-13,5,True,12,True
2024011306010404,20240113,中山,1800,ダ,新馬,馬連,14-16,0.1729,4.5,0.778,5000,0,0.0,0,0,-5000,2024-01-13,5,True,12,True
2024011306010405,20240113,中山,1600,芝,新馬,馬連,1-4,0.177,4.4,0.779,5000,0,0.0,0,0,-5000,2024-01-13,5,True,12,True
2024011306010405,20240113,中山,1600,芝,新馬,馬連,1-8,0.1735,4.5,0.781,5000,0,0.0,0,0,-5000,2024-01-13,5,True,12,True
2024011308010404,20240113,京都,1800,ダ,新馬,馬連,6-13,0.1529,5.1,0.78,5000,0,0.0,0,0,-5000,2024-01-13,5,True,12,True
2024011308010404,20240113,京都,1800,ダ,新馬,馬連,6-9,0.15,5.2,0.78,5000,0,0.0,0,0,-5000,2024-01-13,5,True,12,True
2024011406010503,20240114,中山,1200,ダ,新馬,馬連,1-9,0.1798,4.3,0.773,5000,0,0.0,0,0,-5000,2024-01-14,6,True,12,True
2024011406010503,20240114,中山,1200,ダ,新馬,馬連,9-15,0.1737,4.5,0.782,5000,0,0.0,0,0,-5000,2024-01-14,6,True,12,True
2024011406010504,20240114,中山,1800,ダ,新馬,馬連,10-14,0.1586,4.9,0.777,5000,0,0.0,0,0,-5000,2024-01-14,6,True,12,True
2024011406010504,20240114,中山,1800,ダ,新馬,馬連,11-14,0.1528,5.1,0.779,5000,0,0.0,0,0,-5000,2024-01-14,6,True,12,True
2024011408010503,20240114,京都,1400,ダ,新馬,馬連,9-13,0.1851,4.2,0.777,5000,0,0.0,0,0,-5000,2024-01-14,6,True,12,True
2024011408010503,20240114,京都,1400,ダ,新馬,馬連,8-13,0.1703,4.6,0.783,5000,0,0.0,0,0,-5000,2024-01-14,6,True,12,True
2024011408010505,20240114,京都,1600,芝,新馬,馬連,5-10,0.1558,5.0,0.779,5000,0,0.0,0,0,-5000,2024-01-14,6,True,12,True
2024011408010505,20240114,京都,1600,芝,新馬,馬連,2-5,0.1526,5.1,0.778,5000,0,0.0,0,0,-5000,2024-01-14,6,True,12,True
2024011410010205,20240114,小倉,2000,芝,新馬,馬連,7-14,0.1717,4.5,0.773,5000,0,0.0,0,0,-5000,2024-01-14,6,True,12,True
2024011410010205,20240114,小倉,2000,芝,新馬,馬連,4-7,0.1711,4.5,0.77,5000,0,0.0,0,0,-5000,2024-01-14,6,True,12,True
2024012006010603,20240120,中山,1200,ダ,新馬,馬連,9-12,0.2084,3.7,0.771,5000,0,0.0,0,0,-5000,2024-01-20,5,True,12,True
2024012006010603,20240120,中山,1200,ダ,新馬,馬連,9-15,0.1842,4.2,0.774,5000,0,0.0,0,0,-5000,2024-01-20,5,True,12,True
2024012006010604,20240120,中山,1800,ダ,新馬,馬連,9-16,0.164,4.7,0.771,5000,0,0.0,0,0,-5000,2024-01-20,5,True,12,True
2024012006010604,20240120,中山,1800,ダ,新馬,馬連,6-16,0.1563,5.0,0.782,5000,0,0.0,0,0,-5000,2024-01-20,5,True,12,True
2024012008010603,20240120,京都,1200,ダ,新馬,馬連,15-16,0.1768,4.4,0.778,5000,0,0.0,0,0,-5000,2024-01-20,5,True,12,True
2024012008010603,20240120,京都,1200,ダ,新馬,馬連,11-16,0.174,4.5,0.783,5000,0,0.0,0,0,-5000,2024-01-20,5,True,12,True
2024012008010605,20240120,京都,2000,芝,新馬,馬連,2-3,0.1781,4.4,0.784,5000,0,0.0,0,0,-5000,2024-01-20,5,True,12,True
2024012008010605,20240120,京都,2000,芝,新馬,馬連,3-5,0.177,4.4,0.779,5000,0,0.0,0,0,-5000,2024-01-20,5,True,12,True
2024012106010706,20240121,中山,2000,芝,新馬,馬連,14-17,0.1525,5.1,0.778,5000,6410,64.1,1,320500,315500,2024-01-21,6,True,12,True
2024012106010706,20240121,中山,2000,芝,新馬,馬連,5-17,0.1508,5.1,0.769,5000,0,0.0,0,0,-5000,2024-01-21,6,True,12,True
2024012108010702,20240121,京都,1800,ダ,新馬,馬連,2-13,0.1641,4.7,0.771,5000,0,0.0,0,0,-5000,2024-01-21,6,True,12,True
2024012108010702,20240121,京都,1800,ダ,新馬,馬連,2-4,0.1613,4.8,0.774,5000,0,0.0,0,0,-5000,2024-01-21,6,True,12,True
2024012108010705,20240121,京都,1600,芝,新馬,馬連,11-14,0.1568,4.9,0.768,5000,0,0.0,0,0,-5000,2024-01-21,6,True,12,True
2024012108010705,20240121,京都,1600,芝,新馬,馬連,11-15,0.1487,5.2,0.773,5000,0,0.0,0,0,-5000,2024-01-21,6,True,12,True
2024012110010405,20240121,小倉,1200,芝,新馬,馬連,6-16,0.1569,4.9,0.769,5000,0,0.0,0,0,-5000,2024-01-21,6,True,12,True
2024012110010405,20240121,小倉,1200,芝,新馬,馬連,4-6,0.1522,5.1,0.776,5000,0,0.0,0,0,-5000,2024-01-21,6,True,12,True
2024012705010105,20240127,東京,1600,芝,新馬,馬連,2-16,0.1663,4.7,0.782,5000,0,0.0,0,0,-5000,2024-01-27,5,True,12,True
2024012705010105,20240127,東京,1600,芝,新馬,馬連,2-11,0.1645,4.7,0.773,5000,0,0.0,0,0,-5000,2024-01-27,5,True,12,True
2024012708020104,20240127,京都,1400,ダ,新馬,馬連,5-16,0.1617,4.8,0.776,5000,0,0.0,0,0,-5000,2024-01-27,5,True,12,True
2024012708020104,20240127,京都,1400,ダ,新馬,馬連,13-16,0.1616,4.8,0.776,5000,0,0.0,0,0,-5000,2024-01-27,5,True,12,True
2024012805010202,20240128,東京,1400,ダ,新馬,馬連,5-16,0.164,4.7,0.771,5000,0,0.0,0,0,-5000,2024-01-28,6,True,12,True
2024012805010202,20240128,東京,1400,ダ,新馬,馬連,10-16,0.162,4.8,0.777,5000,0,0.0,0,0,-5000,2024-01-28,6,True,12,True
2024012805010205,20240128,東京,1800,芝,新馬,馬連,13-15,0.1774,4.4,0.781,5000,0,0.0,0,0,-5000,2024-01-28,6,True,12,True
2024012805010205,20240128,東京,1800,芝,新馬,馬連,4-13,0.1687,4.6,0.776,5000,0,0.0,0,0,-5000,2024-01-28,6,True,12,True
2024012808020205,20240128,京都,2000,芝,新馬,馬連,2-7,0.1912,4.1,0.784,5000,0,0.0,0,0,-5000,2024-01-28,6,True,12,True
2024012808020205,20240128,京都,2000,芝,新馬,馬連,7-9,0.1883,4.1,0.772,5000,0,0.0,0,0,-5000,2024-01-28,6,True,12,True
2024012810010605,20240128,小倉,1200,芝,新馬,馬連,5-14,0.1822,4.3,0.783,5000,0,0.0,0,0,-5000,2024-01-28,6,True,12,True
2024012810010605,20240128,小倉,1200,芝,新馬,馬連,7-14,0.18,4.3,0.774,5000,0,0.0,0,0,-5000,2024-01-28,6,True,12,True
2024020305010305,20240203,東京,1600,芝,新馬,馬連,4-12,0.1839,4.2,0.772,5000,0,0.0,0,0,-5000,2024-02-03,5,True,12,True
2024020305010305,20240203,東京,1600,芝,新馬,馬連,7-12,0.179,4.3,0.77,5000,0,0.0,0,0,-5000,2024-02-03,5,True,12,True
2024020308020304,20240203,京都,1800,ダ,新馬,馬連,14-15,0.163,4.8,0.782,5000,0,0.0,0,0,-5000,2024-02-03,5,True,12,True
2024020308020304,20240203,京都,1800,ダ,新馬,馬連,4-14,0.1584,4.9,0.776,5000,0,0.0,0,0,-5000,2024-02-03,5,True,12,True
2024020405010403,20240204,東京,1600,ダ,新馬,馬連,9-10,0.1605,4.8,0.77,5000,0,0.0,0,0,-5000,2024-02-04,6,True,12,True
